1990910	18	 8124
1990992	20	 16062
1991040	14	 3657
1991136	13	 14118
1991660	12	 4602
1991670	19	 7791
1991777	15	 3357
2000910	18	 8124
2000992	20	 16062
2001040	14	 3657
2001136	13	 14118
2001660	12	 4602
2001670	19	 7791
2001777	15	 3357
2010910	18	 8124
2010992	20	 16062
2011040	14	 3657
2011136	13	 14118
2011660	12	 4602
2011670	19	 7791
2011781	15	 3357
2020910	18	 8124
2020992	20	 16062
2021040	14	 3657
2021136	13	 14118
2021660	12	 4602
2021670	19	 7791
2021777	15	 3357
2030910	18	 8124
2030992	20	 16062
2031040	14	 3657
2031136	13	 14118
2031660	12	 4602
2031670	19	 7791
2031777	15	 3357
2040910	18	 8124
2040992	20	 16062
2041040	14	 3657
2041136	13	 14118
2041660	12	 4602
2041670	19	 7791
2041777	15	 3357
2050910	18	 8124
2050992	20	 16062
2051040	14	 3657
2051136	13	 14118
2051660	12	 4602
2051670	19	 7791
2051777	15	 3357
2060910	18	 8124
2060992	20	 16062
2061040	14	 3657
2061136	13	 14118
2061660	12	 4602
2061670	19	 7791
2061777	15	 3357
2070910	18	 8124
2070992	20	 16062
2071040	14	 3657
2071136	13	 14118
2071660	12	 4602
2071670	19	 7791
2071777	15	 3357
2080910	18	 8124
2080992	20	 16062
2081040	14	 3657
2081136	13	 14118
2081660	12	 4602
2081670	19	 7791
2081777	15	 3357
2090910	18	 8124
2090992	20	 16062
2091040	14	 3657
2091136	13	 14118
2091660	12	 4602
2091670	19	 7791
2091777	15	 3357
2100910	18	 8124
2100992	20	 16062
2101040	14	 3657
2101136	13	 14118
2101660	12	 4602
2101670	19	 7791
2101777	15	 3357
2110910	18	 8124
2110992	20	 16062
2111040	14	 3657
2111136	13	 14118
2111660	12	 4602
2111670	19	 7791
2111777	15	 3357
2120910	18	 8124
2120992	20	 16062
2121040	14	 3657
2121136	13	 14118
2121660	12	 4602
2121670	19	 7791
2121777	15	 3357
2130910	18	 8124
2130992	20	 16062
2131040	14	 3657
2131136	13	 14118
2131660	12	 4602
2131670	19	 7791
2131777	15	 3357
2140910	18	 8124
2140992	20	 16062
2141040	14	 3657
2141136	13	 14118
2141660	12	 4602
2141670	19	 7791
2141777	15	 3357
2146198	16	 227094
2146212	16	 214372
2146225	16	 205890
2146239	16	 200236
2146253	16	 196466
2146283	16	 193954
2146297	16	 192278
2146311	16	 191161
2146324	16	 190416
2146338	16	 189920
2146352	16	 189589
2146365	16	 189368
2146379	16	 189221
2146392	16	 189123
2146406	16	 189058
2146420	16	 189014
2146433	16	 188985
2146447	16	 188966
2146461	16	 188953
2146474	16	 188944
2146488	16	 188938
2146501	16	 188934
2146515	16	 188931
2146529	16	 188930
2146542	16	 188929
2146556	16	 188928
2146569	16	 188927
2146583	16	 188927
2146596	16	 188927
2146610	16	 188927
2146624	16	 188927
2146637	16	 188927
2146651	16	 188927
2146664	16	 188927
2146678	16	 188927
2146692	16	 188927
2146705	16	 188927
2146719	16	 188927
2146733	16	 188927
2146746	16	 188927
2146760	16	 188927
2146773	16	 188927
2146787	16	 188927
2146801	16	 188927
2146814	16	 188927
2146828	16	 188927
2146841	16	 188927
2146855	16	 188927
2146869	16	 188927
2146882	16	 188927
2146896	16	 188927
2146909	16	 188927
2146923	16	 188927
2146937	16	 188927
2146950	16	 188927
2146964	16	 188927
2146977	16	 188927
2146991	16	 188927
2147005	16	 188927
2147018	16	 188927
2147032	16	 188927
2147045	16	 188927
2147059	16	 188927
2147073	16	 188927
2147086	16	 188927
2147100	16	 188927
2147121	16	 167936
2147134	16	 167936
2147148	16	 167936
2147162	16	 167936
2147175	16	 167936
2147189	16	 167936
2147202	16	 167936
2147216	16	 167936
2147230	16	 167936
2147243	16	 167936
2147257	16	 167936
2147287	16	 149279
2147300	16	 149279
2147314	16	 149279
2147328	16	 149279
2147341	16	 149279
2147355	16	 149279
2147369	16	 149279
2147382	16	 149279
2147396	16	 149279
2147409	16	 149279
2147423	16	 149279
2147437	16	 149279
2147450	16	 149279
2147464	16	 149279
2147477	16	 149279
2147491	16	 149279
2147505	16	 149279
2147518	16	 149279
2147532	16	 149279
2147545	16	 149279
2147559	16	 149279
2147573	16	 149279
2147586	16	 149279
2147600	16	 149279
2147613	16	 149279
2147627	16	 149279
2147641	16	 149279
2147654	16	 149279
2147668	16	 149279
2147681	16	 149279
2147695	16	 149279
2147709	16	 149279
2147722	16	 149279
2147736	16	 149279
2147750	16	 149279
2147763	16	 149279
2147777	16	 149279
2147790	16	 149279
2147804	16	 149279
2147818	16	 149279
2147831	16	 149279
2147845	16	 149279
2147858	16	 149279
2147872	16	 149279
2147886	16	 149279
2147899	16	 149279
2150910	18	 8124
2150992	20	 16062
2151040	14	 3657
2151660	12	 4602
2151670	19	 7791
2151777	15	 3357
2160910	18	 8124
2160992	20	 16062
2161040	14	 3657
2161660	12	 4602
2161670	19	 7791
2161777	15	 3357
2170910	18	 8124
2170992	20	 16062
2171040	14	 3657
2171660	12	 4602
2171670	19	 7791
2171777	15	 3357
2180910	18	 8124
2180992	20	 16062
2181040	14	 3657
2181660	12	 4602
2181670	19	 7791
2181777	15	 3357
2190910	18	 8124
2190992	20	 16062
2191040	14	 3657
2191660	12	 4602
2191670	19	 7791
2191777	15	 3357
2200910	18	 8124
2200992	20	 16062
2201040	14	 3657
2201660	12	 4602
2201670	19	 7791
2201777	15	 3357
2210910	18	 8124
2210992	20	 16062
2211040	14	 3657
2211660	12	 4602
2211670	19	 7791
2211777	15	 3357
2220910	18	 8124
2220992	20	 16062
2221040	14	 3657
2221660	12	 4602
2221670	19	 7791
2221777	15	 3357
2230910	18	 8124
2230992	20	 16062
2231040	14	 3657
2231660	12	 4602
2231670	19	 7791
2231777	15	 3357
2240910	18	 8124
2240992	20	 16062
2241040	14	 3657
2241660	12	 4602
2241670	19	 7791
2241777	15	 3357
2250910	18	 8124
2250992	20	 16062
2251040	14	 3657
2251660	12	 4602
2251670	19	 7791
2251777	15	 3357
2260910	18	 8124
2260992	20	 16062
2261040	14	 3657
2261660	12	 4602
2261670	19	 7791
2261777	15	 3357
2270910	18	 8124
2270992	20	 16062
2271040	14	 3657
2271660	12	 4602
2271670	19	 7791
2271777	15	 3357
2280910	18	 8124
2280992	20	 16062
2281040	14	 3657
2281660	12	 4602
2281670	19	 7791
2281777	15	 3357
2290682	13	 33226
2290696	13	 31241
2290709	13	 29918
2290723	13	 29036
2290737	13	 28448
2290750	13	 28056
2290764	13	 27794
2290777	13	 27620
2290791	13	 27504
2290805	13	 27427
2290818	13	 27375
2290832	13	 27341
2290845	13	 27318
2290859	13	 27303
2290910	18	 8124
2290992	20	 16062
2291040	14	 3657
2291136	13	 27293
2291660	12	 4602
2291670	19	 7791
2291777	15	 3357
2300910	18	 8124
2300992	20	 16062
2301040	14	 3657
2301136	13	 27286
2301660	12	 4602
2301670	19	 7791
2301777	15	 3357
2310910	18	 8124
2310992	20	 16062
2311040	14	 3657
2311136	13	 27281
2311660	12	 4602
2311670	19	 7791
2311777	15	 3357
2320910	18	 8124
2320992	20	 16062
2321040	14	 3657
2321136	13	 27278
2321660	12	 4602
2321670	19	 7791
2321777	15	 3357
2330992	20	 16062
2331040	14	 3657
2331136	13	 27276
2331660	12	 4602
2331670	19	 7791
2331777	15	 3357
2340992	20	 16062
2341040	14	 3657
2341136	13	 27275
2341660	12	 4602
2341670	19	 7791
2341777	15	 3357
2350992	20	 16062
2351040	14	 3657
2351136	13	 27274
2351660	12	 4602
2351670	19	 7791
2351777	15	 3357
2360992	20	 16062
2361040	14	 3657
2361136	13	 27273
2361660	12	 4602
2361670	19	 7791
2361777	15	 3357
2370992	20	 16062
2371040	14	 3657
2371136	13	 27273
2371660	12	 4602
2371670	19	 7791
2371777	15	 3357
2380992	20	 16062
2381040	14	 3657
2381136	13	 27273
2381660	12	 4602
2381670	19	 7791
2381777	15	 3357
2390992	20	 16062
2391040	14	 3657
2391136	13	 27273
2391660	12	 4602
2391670	19	 7791
2391777	15	 3357
2400992	20	 16062
2401040	14	 3657
2401136	13	 27273
2401660	12	 4602
2401670	19	 7791
2401777	15	 3357
2410992	20	 16062
2411040	14	 3657
2411136	13	 27273
2411660	12	 4602
2411670	19	 7791
2411777	15	 3357
2416363	18	 19998
2416377	18	 18783
2416392	18	 17973
2416406	18	 17433
2416420	18	 17072
2416435	18	 16832
2416449	18	 16672
2416464	18	 16565
2416478	18	 16494
2420910	18	 16447
2420992	20	 16062
2421040	14	 3657
2421136	13	 27273
2421660	12	 4602
2421670	19	 7791
2421777	15	 3357
2430910	18	 16415
2430992	20	 16062
2431040	14	 3657
2431136	13	 27273
2431660	12	 4602
2431670	19	 7791
2431777	15	 3357
2440910	18	 16394
2440992	20	 16062
2441040	14	 3657
2441136	13	 27273
2441660	12	 4602
2441670	19	 7791
2441777	15	 3357
2450910	18	 16380
2450992	20	 16062
2451040	14	 3657
2451136	13	 27273
2451660	12	 4602
2451670	19	 7791
2451777	15	 3357
2460910	18	 16371
2460992	20	 16062
2461040	14	 3657
2461136	13	 27273
2461660	12	 4602
2461670	19	 7791
2461777	15	 3357
2470910	18	 16365
2470992	20	 16062
2471040	14	 3657
2471136	13	 27273
2471660	12	 4602
2471670	19	 7791
2471777	15	 3357
2480910	18	 16361
2480992	20	 16062
2481044	14	 3657
2481136	13	 27273
2481660	12	 4602
2481670	19	 7791
2481777	15	 3357
2490910	18	 16358
2490992	20	 16062
2491040	14	 3657
2491136	13	 27273
2491660	12	 4602
2491670	19	 7791
2491777	15	 3357
2500910	18	 16356
2500992	20	 16062
2501040	14	 3657
2501136	13	 27273
2501660	12	 4602
2501670	19	 7791
2501777	15	 3357
2510910	18	 16355
2510992	20	 16062
2511040	14	 3657
2511136	13	 27273
2511660	12	 4602
2511670	19	 7791
2511777	15	 3357
2520910	18	 16354
2520992	20	 16062
2521040	14	 3657
2521136	13	 27273
2521660	12	 4602
2521670	19	 7791
2521777	15	 3357
2530910	18	 16353
2530992	20	 16062
2531040	14	 3657
2531136	13	 27273
2531660	12	 4602
2531670	19	 7791
2531777	15	 3357
2540910	18	 16353
2540992	20	 16062
2541040	14	 3657
2541137	13	 27273
2541660	12	 4602
2541670	19	 7791
2541780	15	 3357
2550910	18	 16353
2550992	20	 16062
2551040	14	 3657
2551136	13	 27273
2551660	12	 4602
2551670	19	 7791
2551777	15	 3357
2560910	18	 16353
2560992	20	 16062
2561040	14	 3657
2561136	13	 27273
2561660	12	 4602
2561670	19	 7791
2561777	15	 3357
2570910	18	 16353
2570992	20	 16062
2571040	14	 3657
2571136	13	 27273
2571660	12	 4602
2571670	19	 7791
2571777	15	 3357
2580910	18	 16353
2580992	20	 16062
2581040	14	 3657
2581136	13	 27273
2581660	12	 4602
2581670	19	 7791
2581777	15	 3357
2590910	18	 16353
2590992	20	 16062
2591040	14	 3657
2591136	13	 27273
2591660	12	 4602
2591670	19	 7791
2591777	15	 3357
2600910	18	 16353
2600992	20	 16062
2601040	14	 3657
2601136	13	 27273
2601660	12	 4602
2601670	19	 7791
2601777	15	 3357
2610910	18	 16353
2610992	20	 16062
2611040	14	 3657
2611136	13	 27273
2611660	12	 4602
2611670	19	 7791
2611777	15	 3357
2620910	18	 16353
2620992	20	 16062
2621040	14	 3657
2621136	13	 27273
2621660	12	 4602
2621670	19	 7791
2621777	15	 3357
2630910	18	 16353
2630992	20	 16062
2631040	14	 3657
2631136	13	 27273
2631660	12	 4602
2631670	19	 7791
2631777	15	 3357
2640910	18	 16353
2640992	20	 16062
2641040	14	 3657
2641136	13	 27273
2641660	12	 4602
2641670	19	 7791
2641777	15	 3357
2650910	18	 16353
2650992	20	 16062
2651044	14	 3657
2651136	13	 27273
2651660	12	 4602
2651670	19	 7791
2651777	15	 3357
2660910	18	 16353
2660992	20	 16062
2661040	14	 3657
2661136	13	 27273
2661660	12	 4602
2661670	19	 7791
2661777	15	 3357
2670910	18	 16353
2670992	20	 16062
2671040	14	 3657
2671136	13	 27273
2671660	12	 4602
2671670	19	 7791
2671777	15	 3357
2680910	18	 16353
2680992	20	 16062
2681040	14	 3657
2681136	13	 27273
2681660	12	 4602
2681670	19	 7791
2681777	15	 3357
2690910	18	 16353
2690992	20	 16062
2691040	14	 3657
2691136	13	 27273
2691660	12	 4602
2691670	19	 7791
2691777	15	 3357
2700910	18	 16353
2700992	20	 16062
2701040	14	 3657
2701136	13	 27273
2701660	12	 4602
2701670	19	 7791
2701777	15	 3357
2710910	18	 16353
2710992	20	 16062
2711040	14	 3657
2711136	13	 27273
2711660	12	 4602
2711670	19	 7791
2711777	15	 3357
2720910	18	 16353
2720992	20	 16062
2721040	14	 3657
2721136	13	 27273
2721660	12	 4602
2721670	19	 7791
2721777	15	 3357
2730910	18	 16353
2730992	20	 16062
2731040	14	 3657
2731136	13	 27273
2731660	12	 4602
2731671	19	 7791
2731777	15	 3357
2740910	18	 16353
2740992	20	 16062
2741040	14	 3657
2741136	13	 27273
2741660	12	 4602
2741670	19	 7791
2741777	15	 3357
2750910	18	 16353
2750992	20	 16062
2751040	14	 3657
2751136	13	 27273
2751660	12	 4602
2751670	19	 7791
2751777	15	 3357
2760910	18	 16353
2760992	20	 16062
2761040	14	 3657
2761136	13	 27273
2761660	12	 4602
2761670	19	 7791
2761777	15	 3357
2770910	18	 16353
2770992	20	 16062
2771040	14	 3657
2771136	13	 27273
2771660	12	 4602
2771670	19	 7791
2771777	15	 3357
2780910	18	 16353
2780992	20	 16062
2781040	14	 3657
2781136	13	 27273
2781660	12	 4602
2781670	19	 7791
2781777	15	 3357
2790910	18	 16353
2790992	20	 16062
2791040	14	 3657
2791136	13	 27273
2791660	12	 4602
2791670	19	 7791
2791777	15	 3357
2800910	18	 16353
2800992	20	 16062
2801040	14	 3657
2801136	13	 27273
2801660	12	 4602
2801670	19	 7791
2801777	15	 3357
2810910	18	 16353
2810992	20	 16062
2811040	14	 3657
2811136	13	 27273
2811660	12	 4602
2811670	19	 7791
2811777	15	 3357
2820910	18	 16353
2820992	20	 16062
2821040	14	 3657
2821136	13	 27273
2821660	12	 4602
2821670	19	 7791
2821777	15	 3357
2830910	18	 16353
2830992	20	 16062
2831040	14	 3657
2831136	13	 27273
2831660	12	 4602
2831670	19	 7791
2831777	15	 3357
2840910	18	 16353
2840992	20	 16062
2841040	14	 3657
2841136	13	 27273
2841660	12	 4602
2841670	19	 7791
2841777	15	 3357
2850910	18	 16353
2850992	20	 16062
2851040	14	 3657
2851136	13	 27273
2851660	12	 4602
2851670	19	 7791
2851777	15	 3357
2860910	18	 16353
2860992	20	 16062
2861040	14	 3657
2861136	13	 27273
2861660	12	 4602
2861670	19	 7791
2861777	15	 3357
2870910	18	 16353
2870992	20	 16062
2871040	14	 3657
2871136	13	 27273
2871660	12	 4602
2871670	19	 7791
2871777	15	 3357
2880910	18	 16353
2880992	20	 16062
2881040	14	 3657
2881136	13	 27273
2881660	12	 4602
2881670	19	 7791
2881777	15	 3357
2890910	18	 16353
2890992	20	 16062
2891040	14	 3657
2891136	13	 27273
2891660	12	 4602
2891670	19	 7791
2891777	15	 3357
2900910	18	 16353
2900992	20	 16062
2901040	14	 3657
2901136	13	 27273
2901660	12	 4602
2901670	19	 7791
2901777	15	 3357
2910910	18	 16353
2910992	20	 16062
2911040	14	 3657
2911136	13	 27273
2911660	12	 4602
2911670	19	 7791
2911781	15	 3357
2920910	18	 16353
2920992	20	 16062
2921040	14	 3657
2921136	13	 27273
2921660	12	 4602
2921670	19	 7791
2921777	15	 3357
2930910	18	 16353
2930992	20	 16062
2931040	14	 3657
2931136	13	 27273
2931660	12	 4602
2931670	19	 7791
2931777	15	 3357
2940910	18	 16353
2940992	20	 16062
2941040	14	 3657
2941136	13	 27273
2941660	12	 4602
2941670	19	 7791
2941777	15	 3357
2950910	18	 16353
2950992	20	 16062
2951040	14	 3657
2951136	13	 27273
2951660	12	 4602
2951670	19	 7791
2951777	15	 3357
2960910	18	 16353
2960992	20	 16062
2961040	14	 3657
2961136	13	 27273
2961660	12	 4602
2961670	19	 7791
2961777	15	 3357
2970910	18	 16353
2970992	20	 16062
2971040	14	 3657
2971136	13	 27273
2971660	12	 4602
2971670	19	 7791
2971777	15	 3357
2980910	18	 16353
2980992	20	 16062
2981040	14	 3657
2981136	13	 27273
2981660	12	 4602
2981670	19	 7791
2981777	15	 3357
2990910	18	 16353
2990992	20	 16062
2991040	14	 3657
2991136	13	 27273
2991660	12	 4602
2991670	19	 7791
2991777	15	 3357
3000910	18	 16353
3000992	20	 16062
3001040	14	 3657
3001136	13	 27273
3001660	12	 4602
3001670	19	 7791
3001777	15	 3357
3010910	18	 16353
3010992	20	 16062
3011040	14	 3657
3011136	13	 27273
3011660	12	 4602
3011670	19	 7791
3011777	15	 3357
3020910	18	 16353
3020992	20	 16062
3021040	14	 3657
3021136	13	 27273
3021660	12	 4602
3021670	19	 7791
3021777	15	 3357
3030910	18	 16353
3030992	20	 16062
3031040	14	 3657
3031136	13	 27273
3031660	12	 4602
3031670	19	 7791
3031777	15	 3357
3040910	18	 16353
3040992	20	 16062
3041040	14	 3657
3041136	13	 27273
3041660	12	 4602
3041670	19	 7791
3041777	15	 3357
3050910	18	 16353
3050992	20	 16062
3051040	14	 3657
3051136	13	 27273
3051660	12	 4602
3051670	19	 7791
3051777	15	 3357
3060914	18	 16353
3060992	20	 16062
3061040	14	 3657
3061136	13	 27273
3061660	12	 4602
3061670	19	 7791
3061777	15	 3357
3070910	18	 16353
3070992	20	 16062
3071040	14	 3657
3071136	13	 27273
3071660	12	 4602
3071670	19	 7791
3071777	15	 3357
3080910	18	 16353
3080992	20	 16062
3081040	14	 3657
3081136	13	 27273
3081660	12	 4602
3081670	19	 7791
3081777	15	 3357
3090910	18	 16353
3090992	20	 16062
3091040	14	 3657
3091136	13	 27273
3091660	12	 4602
3091670	19	 7791
3091777	15	 3357
3100910	18	 16353
3100992	20	 16062
3101040	14	 3657
3101137	13	 27273
3101660	12	 4602
3101670	19	 7791
3101777	15	 3357
3110910	18	 16353
3110992	20	 16062
3111040	14	 3657
3111136	13	 27273
3111660	12	 4602
3111670	19	 7791
3111777	15	 3357
3120910	18	 16353
3120992	20	 16062
3121040	14	 3657
3121136	13	 27273
3121660	12	 4602
3121670	19	 7791
3121777	15	 3357
3130910	18	 16353
3130992	20	 16062
3131040	14	 3657
3131136	13	 27273
3131660	12	 4602
3131670	19	 7791
3131777	15	 3357
3140910	18	 16353
3140992	20	 16062
3141040	14	 3657
3141136	13	 27273
3141660	12	 4602
3141670	19	 7791
3141777	15	 3357
3150910	18	 16353
3150992	20	 16062
3151040	14	 3657
3151136	13	 27273
3151660	12	 4602
3151670	19	 7791
3151777	15	 3357
3160910	18	 16353
3160992	20	 16062
3161040	14	 3657
3161136	13	 27273
3161660	12	 4602
3161670	19	 7791
3161777	15	 3357
3170910	18	 16353
3170992	20	 16062
3171040	14	 3657
3171136	13	 27273
3171660	12	 4602
3171671	19	 7791
3171777	15	 3357
3180910	18	 16353
3180992	20	 16062
3181040	14	 3657
3181136	13	 27273
3181660	12	 4602
3181671	19	 7791
3181777	15	 3357
3190910	18	 16353
3190992	20	 16062
3191040	14	 3657
3191136	13	 27273
3191660	12	 4602
3191671	19	 7791
3191777	15	 3357
3200910	18	 16353
3200992	20	 16062
3201040	14	 3657
3201136	13	 27273
3201660	12	 4602
3201671	19	 7791
3201777	15	 3357
3210910	18	 16353
3210992	20	 16062
3211040	14	 3657
3211136	13	 27273
3211660	12	 4602
3211671	19	 7791
3211777	15	 3357
3220910	18	 16353
3220992	20	 16062
3221040	14	 3657
3221136	13	 27273
3221660	12	 4602
3221671	19	 7791
3221777	15	 3357
3230910	18	 16353
3230992	20	 16062
3231040	14	 3657
3231136	13	 27273
3231660	12	 4602
3231671	19	 7791
3231777	15	 3357
3240910	18	 16353
3240992	20	 16062
3241040	14	 3657
3241136	13	 27273
3241660	12	 4602
3241671	19	 7791
3241777	15	 3357
3250910	18	 16353
3250992	20	 16062
3251040	14	 3657
3251136	13	 27273
3251660	12	 4602
3251671	19	 7791
3251777	15	 3357
3260910	18	 16353
3260992	20	 16062
3261040	14	 3657
3261136	13	 27273
3261660	12	 4602
3261671	19	 7791
3261777	15	 3357
3270910	18	 16353
3270992	20	 16062
3271040	14	 3657
3271136	13	 27273
3271660	12	 4602
3271671	19	 7791
3271777	15	 3357
3280910	18	 16353
3280992	20	 16062
3281040	14	 3657
3281136	13	 27273
3281660	12	 4602
3281671	19	 7791
3281777	15	 3357
3290910	18	 16353
3290992	20	 16062
3291040	14	 3657
3291136	13	 27273
3291660	12	 4602
3291671	19	 7791
3291777	15	 3357
3300910	18	 16353
3300992	20	 16062
3301040	14	 3657
3301136	13	 27273
3301660	12	 4602
3301671	19	 7791
3301777	15	 3357
3310910	18	 16353
3310992	20	 16062
3311040	14	 3657
3311136	13	 27273
3311660	12	 4602
3311671	19	 7791
3311777	15	 3357
3320910	18	 16353
3320992	20	 16062
3321040	14	 3657
3321136	13	 27273
3321660	12	 4602
3321671	19	 7791
3321777	15	 3357
3330910	18	 16353
3330992	20	 16062
3331040	14	 3657
3331136	13	 27273
3331660	12	 4602
3331671	19	 7791
3331777	15	 3357
3340910	18	 16353
3340992	20	 16062
3341040	14	 3657
3341136	13	 27273
3341660	12	 4602
3341671	19	 7791
3341777	15	 3357
3350910	18	 16353
3350992	20	 16062
3351040	14	 3657
3351136	13	 27273
3351660	12	 4602
3351671	19	 7791
3351777	15	 3357
3360910	18	 16353
3360992	20	 16062
3361040	14	 3657
3361136	13	 27273
3361660	12	 4602
3361671	19	 7791
3361777	15	 3357
3370910	18	 16353
3370992	20	 16062
3371040	14	 3657
3371136	13	 27273
3371660	12	 4602
3371671	19	 7791
3371777	15	 3357
3380910	18	 16353
3380992	20	 16062
3381040	14	 3657
3381136	13	 27273
3381660	12	 4602
3381671	19	 7791
3381777	15	 3357
3390910	18	 16353
3390992	20	 16062
3391040	14	 3657
3391136	13	 27273
3391660	12	 4602
3391671	19	 7791
3391777	15	 3357
3400910	18	 16353
3400992	20	 16062
3401040	14	 3657
3401136	13	 27273
3401660	12	 4602
3401671	19	 7791
3401777	15	 3357
3410910	18	 16353
3410992	20	 16062
3411040	14	 3657
3411136	13	 27273
3411666	12	 4602
3411777	15	 3357
3420910	18	 16353
3420992	20	 16062
3421040	14	 3657
3421136	13	 27273
3421660	12	 4602
3421777	15	 3357
3430910	18	 16353
3430992	20	 16062
3431040	14	 3657
3431136	13	 27273
3431660	12	 4602
3431777	15	 3357
3440910	18	 16353
3440992	20	 16062
3441040	14	 3657
3441136	13	 27273
3441660	12	 4602
3441777	15	 3357
3450910	18	 16353
3450992	20	 16062
3451040	14	 3657
3451136	13	 27273
3451660	12	 4602
3451777	15	 3357
3460910	18	 16353
3460992	20	 16062
3461040	14	 3657
3461136	13	 27273
3461660	12	 4602
3461777	15	 3357
3470910	18	 16353
3470992	20	 16062
3471040	14	 3657
3471136	13	 27273
3471660	12	 4602
3471777	15	 3357
3480910	18	 16353
3480992	20	 16062
3481040	14	 3657
3481136	13	 27273
3481660	12	 4602
3481706	16	 326602
3481720	16	 307678
3481733	16	 295062
3481747	16	 286652
3481760	16	 281045
3481774	16	 277307
3486616	19	 17981
3486631	19	 16915
3486645	19	 16204
3486663	19	 15730
3486678	19	 15414
3486692	19	 15204
3486707	19	 15064
3486722	19	 14970
3490910	18	 16353
3490992	20	 16062
3491040	14	 3657
3491136	13	 27273
3491660	12	 4602
3491671	19	 14908
3500910	18	 16353
3500992	20	 16062
3501040	14	 3657
3501136	13	 27273
3501660	12	 4602
3501671	19	 14866
3510910	18	 16353
3510992	20	 16062
3511040	14	 3657
3511136	13	 27273
3511660	12	 4602
3511671	19	 14838
3515730	15	 8030
3515744	15	 7547
3515769	15	 7225
3515784	15	 7010
3520910	18	 16353
3520992	20	 16062
3521040	14	 3657
3521136	13	 27273
3521660	12	 4602
3521671	19	 14820
3521777	15	 6867
3530910	18	 16353
3530992	20	 16062
3531040	14	 3657
3531136	13	 27273
3531660	12	 4602
3531671	19	 14808
3531777	15	 6772
3540910	18	 16353
3540992	20	 16062
3541040	14	 3657
3541136	13	 27273
3541660	12	 4602
3541671	19	 14800
3541777	15	 6708
3550910	18	 16353
3550992	20	 16062
3551040	14	 3657
3551136	13	 27273
3551660	12	 4602
3551671	19	 14794
3551777	15	 6666
3560910	18	 16353
3560992	20	 16062
3561040	14	 3657
3561136	13	 27273
3561660	12	 4602
3561671	19	 14790
3561777	15	 6638
3570910	18	 16353
3570992	20	 16062
3571040	14	 3657
3571136	13	 27273
3571660	12	 4602
3571671	19	 14788
3571777	15	 6619
3580910	18	 16353
3580992	20	 16062
3581040	14	 3657
3581137	13	 27273
3581660	12	 4602
3581671	19	 14786
3581777	15	 6606
3590910	18	 16353
3590992	20	 16062
3591040	14	 3657
3591136	13	 27273
3591660	12	 4602
3591671	19	 14785
3591777	15	 6598
